3.300,-1.266,-0.804,-1.825,-0.990,1.604,-0.250,-4.147,0.000,0.000
3.320,-1.286,-0.772,-1.830,-0.949,1.628,-0.250,-4.172,0.000,0.000
3.340,-1.305,-0.739,-1.835,-0.908,1.652,-0.250,-4.197,0.000,0.000
3.360,-1.323,-0.706,-1.840,-0.866,1.674,-0.250,-4.222,0.000,0.000
3.380,-1.341,-0.673,-1.845,-0.824,1.695,-0.250,-4.247,0.000,0.000
3.400,-1.357,-0.639,-1.850,-0.781,1.715,-0.250,-4.273,0.000,0.000
3.420,-1.373,-0.604,-1.855,-0.738,1.735,-0.250,-4.298,0.000,0.000
3.440,-1.388,-0.570,-1.860,-0.694,1.753,-0.250,-4.323,0.000,0.000
3.460,-1.401,-0.535,-1.865,-0.650,1.769,-0.250,-4.348,0.000,0.000
3.480,-1.414,-0.499,-1.870,-0.605,1.785,-0.250,-4.373,0.000,0.000
3.500,-1.427,-0.464,-1.875,-0.560,1.800,-0.250,-4.398,0.000,0.000
3.520,-1.438,-0.428,-1.880,-0.514,1.813,-0.250,-4.423,0.000,0.000
3.540,-1.448,-0.391,-1.885,-0.469,1.826,-0.250,-4.448,0.000,0.000
3.560,-1.457,-0.355,-1.890,-0.423,1.837,-0.250,-4.474,0.000,0.000
3.580,-1.466,-0.318,-1.895,-0.376,1.847,-0.250,-4.499,0.000,0.000
3.600,-1.473,-0.281,-1.900,-0.330,1.856,-0.250,-4.524,0.000,0.000
3.620,-1.480,-0.244,-1.905,-0.283,1.864,-0.250,-4.549,0.000,0.000
3.640,-1.486,-0.207,-1.910,-0.236,1.870,-0.250,-4.574,0.000,0.000
3.660,-1.490,-0.169,-1.915,-0.189,1.875,-0.250,-4.599,0.000,0.000
3.680,-1.494,-0.132,-1.920,-0.142,1.880,-0.250,-4.624,0.000,0.000
3.700,-1.497,-0.094,-1.925,-0.095,1.883,-0.250,-4.650,0.000,0.000
3.720,-1.499,-0.057,-1.930,-0.047,1.884,-0.250,-4.675,0.000,0.000
3.740,-1.500,-0.019,-1.935,0.000,1.885,-0.250,-4.700,0.000,0.000
3.760,-1.500,0.019,-1.940,0.047,1.884,-0.250,-4.725,0.000,0.000
3.780,-1.499,0.057,-1.945,0.095,1.883,-0.250,-4.750,0.000,0.000
3.800,-1.497,0.094,-1.950,0.142,1.880,-0.250,-4.775,0.000,0.000
3.820,-1.494,0.132,-1.955,0.189,1.875,-0.250,-4.800,0.000,0.000
3.840,-1.490,0.169,-1.960,0.236,1.870,-0.250,-4.825,0.000,0.000
3.860,-1.486,0.207,-1.965,0.283,1.864,-0.250,-4.851,0.000,0.000
3.880,-1.480,0.244,-1.970,0.330,1.856,-0.250,-4.876,0.000,0.000
3.900,-1.473,0.281,-1.975,0.376,1.847,-0.250,-4.901,0.000,0.000
3.920,-1.466,0.318,-1.980,0.423,1.837,-0.250,-4.926,0.000,0.000
3.940,-1.457,0.355,-1.985,0.469,1.826,-0.250,-4.951,0.000,0.000
3.960,-1.448,0.391,-1.990,0.514,1.813,-0.250,-4.976,0.000,0.000
3.980,-1.438,0.428,-1.995,0.560,1.800,-0.250,-5.001,0.000,0.000
4.000,-1.427,0.464,-2.000,0.605,1.785,-0.250,-5.027,0.000,0.000
4.020,-1.414,0.499,-2.005,0.650,1.769,-0.250,-5.052,0.000,0.000
4.040,-1.401,0.535,-2.010,0.694,1.753,-0.250,-5.077,0.000,0.000
4.060,-1.388,0.570,-2.015,0.738,1.735,-0.250,-5.102,0.000,0.000
4.080,-1.373,0.604,-2.020,0.781,1.715,-0.250,-5.127,0.000,0.000
4.100,-1.357,0.639,-2.025,0.824,1.695,-0.250,-5.152,0.000,0.000
4.120,-1.341,0.673,-2.030,0.866,1.674,-0.250,-5.177,0.000,0.000
4.140,-1.323,0.706,-2.035,0.908,1.652,-0.250,-5.202,0.000,0.000
4.160,-1.305,0.739,-2.040,0.949,1.628,-0.250,-5.228,0.000,0.000
4.180,-1.286,0.772,-2.045,0.990,1.604,-0.250,-5.253,0.000,0.000
4.200,-1.266,0.804,-2.050,1.030,1.579,-0.250,-5.278,0.000,0.000
4.220,-1.246,0.835,-2.055,1.069,1.552,-0.250,-5.303,0.000,0.000
4.240,-1.225,0.866,-2.060,1.108,1.525,-0.250,-5.328,0.000,0.000
4.260,-1.202,0.897,-2.065,1.146,1.497,-0.250,-5.353,0.000,0.000
4.280,-1.179,0.927,-2.070,1.183,1.467,-0.250,-5.378,0.000,0.000
4.300,-1.156,0.956,-2.075,1.220,1.437,-0.250,-5.404,0.000,0.000
4.320,-1.131,0.985,-2.080,1.255,1.406,-0.250,-5.429,0.000,0.000
4.340,-1.106,1.013,-2.085,1.290,1.374,-0.250,-5.454,0.000,0.000
4.360,-1.080,1.040,-2.090,1.324,1.341,-0.250,-5.479,0.000,0.000
4.380,-1.054,1.067,-2.095,1.358,1.307,-0.250,-5.504,0.000,0.000
4.400,-1.027,1.093,-2.100,1.390,1.273,-0.250,-5.529,0.000,0.000
4.420,-0.999,1.119,-2.105,1.422,1.238,-0.250,-5.554,0.000,0.000
4.440,-0.971,1.144,-2.110,1.452,1.201,-0.250,-5.579,0.000,0.000
4.460,-0.942,1.168,-2.115,1.482,1.165,-0.250,-5.605,0.000,0.000
4.480,-0.912,1.191,-2.120,1.511,1.127,-0.250,-5.630,0.000,0.000
4.500,-0.882,1.214,-2.125,1.539,1.089,-0.250,-5.655,0.000,0.000
4.520,-0.851,1.235,-2.130,1.566,1.050,-0.250,-5.680,0.000,0.000
4.540,-0.820,1.256,-2.135,1.591,1.010,-0.250,-5.705,0.000,0.000
4.560,-0.788,1.276,-2.140,1.616,0.970,-0.250,-5.730,0.000,0.000
4.580,-0.755,1.296,-2.145,1.640,0.929,-0.250,-5.755,0.000,0.000
4.600,-0.723,1.314,-2.150,1.663,0.887,-0.250,-5.781,0.000,0.000
4.620,-0.689,1.332,-2.155,1.685,0.845,-0.250,-5.806,0.000,0.000
4.640,-0.656,1.349,-2.160,1.706,0.803,-0.250,-5.831,0.000,0.000
4.660,-0.622,1.365,-2.165,1.725,0.759,-0.250,-5.856,0.000,0.000
4.680,-0.587,1.380,-2.170,1.744,0.716,-0.250,-5.881,0.000,0.000
4.700,-0.552,1.395,-2.175,1.761,0.672,-0.250,-5.906,0.000,0.000
4.720,-0.517,1.408,-2.180,1.777,0.627,-0.250,-5.931,0.000,0.000
4.740,-0.481,1.421,-2.185,1.793,0.582,-0.250,-5.956,0.000,0.000
4.760,-0.446,1.432,-2.190,1.807,0.537,-0.250,-5.982,0.000,0.000
4.780,-0.409,1.443,-2.195,1.820,0.492,-0.250,-6.007,0.000,0.000
4.800,-0.373,1.453,-2.200,1.831,0.446,-0.250,-6.032,0.000,0.000
4.820,-0.336,1.462,-2.205,1.842,0.400,-0.250,-6.057,0.000,0.000
4.840,-0.300,1.470,-2.210,1.852,0.353,-0.250,-6.082,0.000,0.000
4.860,-0.263,1.477,-2.215,1.860,0.307,-0.250,-6.107,0.000,0.000
4.880,-0.225,1.483,-2.220,1.867,0.260,-0.250,-6.132,0.000,0.000
4.900,-0.188,1.488,-2.225,1.873,0.213,-0.250,-6.158,0.000,0.000
4.920,-0.151,1.492,-2.230,1.878,0.166,-0.250,-6.183,0.000,0.000
4.940,-0.113,1.496,-2.235,1.881,0.118,-0.250,-6.208,0.000,0.000
4.960,-0.075,1.498,-2.240,1.884,0.071,-0.250,-6.233,0.000,0.000
4.980,-0.038,1.500,-2.245,1.885,0.024,-0.250,-6.258,0.000,0.000
5.000,-0.000,1.500,-2.250,1.885,-0.024,-0.250,-6.283,0.000,0.000
5.020,0.038,1.500,-2.255,1.884,-0.071,-0.250,-6.308,0.000,0.000
5.040,0.075,1.498,-2.260,1.881,-0.118,-0.250,-6.333,0.000,0.000
5.060,0.113,1.496,-2.265,1.878,-0.166,-0.250,-6.359,0.000,0.000
5.080,0.151,1.492,-2.270,1.873,-0.213,-0.250,-6.384,0.000,0.000
5.100,0.188,1.488,-2.275,1.867,-0.260,-0.250,-6.409,0.000,0.000
5.120,0.225,1.483,-2.280,1.860,-0.307,-0.250,-6.434,0.000,0.000
5.140,0.263,1.477,-2.285,1.852,-0.353,-0.250,-6.459,0.000,0.000
5.160,0.300,1.470,-2.290,1.842,-0.400,-0.250,-6.484,0.000,0.000
5.180,0.336,1.462,-2.295,1.831,-0.446,-0.250,-6.509,0.000,0.000
5.200,0.373,1.453,-2.300,1.820,-0.492,-0.250,-6.535,0.000,0.000
5.220,0.409,1.443,-2.305,1.807,-0.537,-0.250,-6.560,0.000,0.000
5.240,0.446,1.432,-2.310,1.793,-0.582,-0.250,-6.585,0.000,0.000
5.260,0.481,1.421,-2.315,1.777,-0.627,-0.250,-6.610,0.000,0.000
5.280,0.517,1.408,-2.320,1.761,-0.672,-0.250,-6.635,0.000,0.000
5.300,0.552,1.395,-2.325,1.744,-0.716,-0.250,-6.660,0.000,0.000
5.320,0.587,1.380,-2.330,1.725,-0.759,-0.250,-6.685,0.000,0.000
5.340,0.622,1.365,-2.335,1.706,-0.803,-0.250,-6.710,0.000,0.000
5.360,0.656,1.349,-2.340,1.685,-0.845,-0.250,-6.736,0.000,0.000
5.380,0.689,1.332,-2.345,1.663,-0.887,-0.250,-6.761,0.000,0.000
5.400,0.723,1.314,-2.350,1.640,-0.929,-0.250,-6.786,0.000,0.000
5.420,0.755,1.296,-2.355,1.616,-0.970,-0.250,-6.811,0.000,0.000
5.440,0.788,1.276,-2.360,1.591,-1.010,-0.250,-6.836,0.000,0.000
5.460,0.820,1.256,-2.365,1.566,-1.050,-0.250,-6.861,0.000,0.000
5.480,0.851,1.235,-2.370,1.539,-1.089,-0.250,-6.886,0.000,0.000
5.500,0.882,1.214,-2.375,1.511,-1.127,-0.250,-6.912,0.000,0.000
5.520,0.912,1.191,-2.380,1.482,-1.165,-0.250,-6.937,0.000,0.000
5.540,0.942,1.168,-2.385,1.452,-1.201,-0.250,-6.962,0.000,0.000
5.560,0.971,1.144,-2.390,1.422,-1.238,-0.250,-6.987,0.000,0.000
5.580,0.999,1.119,-2.395,1.390,-1.273,-0.250,-7.012,0.000,0.000
5.600,1.027,1.093,-2.400,1.358,-1.307,-0.250,-7.037,0.000,0.000
5.620,1.054,1.067,-2.405,1.324,-1.341,-0.250,-7.062,0.000,0.000
5.640,1.080,1.040,-2.410,1.290,-1.374,-0.250,-7.087,0.000,0.000
5.660,1.106,1.013,-2.415,1.255,-1.406,-0.250,-7.113,0.000,0.000
5.680,1.131,0.985,-2.420,1.220,-1.437,-0.250,-7.138,0.000,0.000
5.700,1.156,0.956,-2.425,1.183,-1.467,-0.250,-7.163,0.000,0.000
5.720,1.179,0.927,-2.430,1.146,-1.497,-0.250,-7.188,0.000,0.000
5.740,1.202,0.897,-2.435,1.108,-1.525,-0.250,-7.213,0.000,0.000
5.760,1.225,0.866,-2.440,1.069,-1.552,-0.250,-7.238,0.000,0.000
5.780,1.246,0.835,-2.445,1.030,-1.579,-0.250,-7.263,0.000,0.000
5.800,1.266,0.804,-2.450,0.990,-1.604,-0.250,-7.288,0.000,0.000
5.820,1.286,0.772,-2.455,0.949,-1.628,-0.250,-7.314,0.000,0.000
5.840,1.305,0.739,-2.460,0.908,-1.652,-0.250,-7.339,0.000,0.000
5.860,1.323,0.706,-2.465,0.866,-1.674,-0.250,-7.364,0.000,0.000
5.880,1.341,0.673,-2.470,0.824,-1.695,-0.250,-7.389,0.000,0.000
5.900,1.357,0.639,-2.475,0.781,-1.715,-0.250,-7.414,0.000,0.000
5.920,1.373,0.604,-2.480,0.738,-1.735,-0.250,-7.439,0.000,0.000
5.940,1.388,0.570,-2.485,0.694,-1.753,-0.250,-7.464,0.000,0.000
5.960,1.401,0.535,-2.490,0.650,-1.769,-0.250,-7.490,0.000,0.000
5.980,1.414,0.499,-2.495,0.605,-1.785,-0.250,-7.515,0.000,0.000
6.000,1.427,0.464,-2.500,0.560,-1.800,-0.250,-7.540,0.000,0.000
6.020,1.438,0.428,-2.505,0.514,-1.813,-0.250,-7.565,0.000,0.000
6.040,1.448,0.391,-2.510,0.469,-1.826,-0.250,-7.590,0.000,0.000
6.060,1.457,0.355,-2.515,0.423,-1.837,-0.250,-7.615,0.000,0.000
6.080,1.466,0.318,-2.520,0.376,-1.847,-0.250,-7.640,0.000,0.000
6.100,1.473,0.281,-2.525,0.330,-1.856,-0.250,-7.665,0.000,0.000
6.120,1.480,0.244,-2.530,0.283,-1.864,-0.250,-7.691,0.000,0.000
6.140,1.486,0.207,-2.535,0.236,-1.870,-0.250,-7.716,0.000,0.000
6.160,1.490,0.169,-2.540,0.189,-1.875,-0.250,-7.741,0.000,0.000
6.180,1.494,0.132,-2.545,0.142,-1.880,-0.250,-7.766,0.000,0.000
6.200,1.497,0.094,-2.550,0.095,-1.883,-0.250,-7.791,0.000,0.000
6.220,1.499,0.057,-2.555,0.047,-1.884,-0.250,-7.816,0.000,0.000
